site_id,technology,country,fund_name,report_date,actual_production,carbon_avoided_gco2_kwh,tonnes_carbon_avoided,latitude,longitude
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-07-31 00:00:00,27628.972429811205,662.5805119234876,18306.418696464236,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-08-31 00:00:00,28067.1189814784,662.5805119234876,18596.726062965397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-09-30 00:00:00,30091.7294411712,662.5805119234876,19938.1934977943,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-10-31 00:00:00,32819.6181225024,662.5805119234876,21745.63937674101,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-11-30 00:00:00,37894.80695312,662.5805119234876,25108.36059023999,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2022-12-31 00:00:00,54008.62506704,662.5805119234876,35785.06244520307,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-01-31 00:00:00,52117.88908040001,662.5805119234876,34532.29762726299,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-02-28 00:00:00,50149.91091456001,662.5805119234876,33228.353646686475,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-03-31 00:00:00,28240.2675736392,662.5805119234876,18711.45094579813,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-04-30 00:00:00,25197.539765846403,662.5805119234876,16695.398797266946,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-05-31 00:00:00,18856.4086847016,662.5805119234876,12493.888919348085,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-06-30 00:00:00,15915.364126056002,662.5805119234876,10545.210110090897,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-07-31 00:00:00,20634.1197433836,662.5805119234876,13671.76562266165,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-08-31 00:00:00,27918.6581709792,662.5805119234876,18498.35882314426,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-09-30 00:00:00,45537.1327267056,662.5805119234876,30172.016713588397,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-10-31 00:00:00,28588.49705192,662.5805119234876,18942.181011784272,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-11-30 00:00:00,52192.02389648,662.5805119234876,34581.41791165262,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2023-12-31 00:00:00,58023.29827892,662.5805119234876,38445.106677136035,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-01-31 00:00:00,59602.74768,662.5805119234876,39491.61906986087,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-02-29 00:00:00,60853.50096,662.5805119234876,40320.34381841325,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1557,Ground mount solar,Australia,Grape,2024-03-31 00:00:00,50564.472,662.5805119234876,33503.03374290086,-34.567668,146.000771
1463,Onshore wind,Finland,Banana,2022-01-31 00:00:00,41862.4,209.43587327772903,8767.488301501604,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-02-28 00:00:00,33340.5,209.43587327772903,6982.696733016125,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-03-31 00:00:00,41598.9,209.43587327772903,8712.301948892922,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-04-30 00:00:00,23969.2,209.43587327772903,5020.010333768543,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-05-31 00:00:00,29084.2,209.43587327772903,6091.274825584127,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-06-30 00:00:00,19747.0,209.43587327772903,4135.730189615315,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-07-31 00:00:00,20162.4,209.43587327772903,4222.729851374884,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-08-31 00:00:00,26040.0,209.43587327772903,5453.710140152064,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-09-30 00:00:00,20627.4,209.43587327772903,4320.117532449028,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-10-31 00:00:00,35290.4,209.43587327772903,7391.075742320369,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-11-30 00:00:00,18590.7,209.43587327772903,3893.559489344277,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2022-12-31 00:00:00,30702.4,209.43587327772903,6430.183955722148,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-01-31 00:00:00,47262.6,209.43587327772903,9898.483904375995,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-02-28 00:00:00,32819.700000000004,209.43587327772903,6873.622530213084,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-03-31 00:00:00,36685.4,209.43587327772903,7683.2387855428005,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-04-30 00:00:00,22822.2,209.43587327772903,4779.787387118988,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-05-31 00:00:00,26226.0,209.43587327772903,5492.665212581722,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-06-30 00:00:00,19108.4,209.43587327772903,4001.9844409401576,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-07-31 00:00:00,15295.4,209.43587327772903,3203.4054561321764,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-08-31 00:00:00,18282.70079942711,209.43587327772903,3829.0534078034516,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-09-30 00:00:00,24012.6,209.43587327772903,5029.099850668796,62.578875,22.11237
1463,Onshore wind,Finland,Banana,2023-10-31 00:00:00,20580.9,209.43587327772903,4310.3787643416135,62.578875,22.11237
